component_id,lot_id,wafer_id,val_0h,val_24h,val_96h,val_168h,iddq_0h,iddq_24h,tpd_0h,tpd_24h,static_limit,static_pass_0h,static_pass_24h,defect_type,is_defective
IC_3687,LOT_D,W14,9.4821,10.1816,11.1687,10.9598,2.5632,2.621,11.509,11.5806,50.0,1,1,normal,0
IC_3688,LOT_F,W17,43.2483,45.6594,47.4622,50.1048,4.9709,5.0829,16.7442,17.0309,50.0,1,1,latent_distribution_outlier,1
IC_3689,LOT_C,W07,12.775,14.2606,15.9984,16.6288,2.0175,2.0248,9.8812,9.9797,50.0,1,1,normal,0
IC_3690,LOT_E,W21,11.9846,18.0898,53.6652,101.4254,2.7716,3.1298,12.2578,13.0627,50.0,1,1,early_drifter,1
IC_3691,LOT_B,W17,10.6776,12.0378,13.7129,14.149,2.5726,2.6086,11.7861,11.9331,50.0,1,1,normal,0
IC_3692,LOT_A,W07,8.3989,9.8517,11.2356,12.5368,2.6596,2.7755,12.4317,12.3634,50.0,1,1,normal,0
IC_3693,LOT_B,W07,8.1182,8.7431,9.7422,10.0705,2.249,2.326,8.739,8.8463,50.0,1,1,normal,0
IC_3694,LOT_C,W23,11.6953,12.1767,13.1924,13.7506,2.3146,2.3203,11.4092,11.5704,50.0,1,1,normal,0
IC_3695,LOT_D,W01,10.191,11.5137,13.5109,14.4288,2.5046,2.5446,11.933,12.1829,50.0,1,1,normal,0
IC_3696,LOT_C,W21,11.3232,13.2724,14.9715,15.7244,2.163,2.3104,13.3329,13.4679,50.0,1,1,normal,0
IC_3697,LOT_D,W11,9.1382,10.358,11.3249,12.0764,2.5104,2.5878,11.5813,11.6736,50.0,1,1,normal,0
IC_3698,LOT_D,W11,10.3092,15.7761,43.0968,83.169,2.7768,3.098,11.3833,12.1674,50.0,1,1,early_drifter,1
IC_3699,LOT_B,W08,6.5088,8.1658,10.4634,10.867,2.3863,2.521,10.9671,11.1937,50.0,1,1,normal,0
IC_3700,LOT_A,W19,39.1112,40.701,43.8295,43.6858,5.0584,5.1543,15.9936,16.1947,50.0,1,1,latent_distribution_outlier,1
IC_3701,LOT_C,W07,39.664,41.8169,42.4854,44.2825,4.1755,4.288,16.8444,16.9211,50.0,1,1,latent_distribution_outlier,1
IC_3702,LOT_D,W20,8.7593,9.7773,11.2313,11.7679,2.2484,2.268,11.3526,11.4503,50.0,1,1,normal,0
IC_3703,LOT_D,W22,9.4482,10.9756,11.7625,12.5658,2.3555,2.4181,9.8665,9.926,50.0,1,1,normal,0
IC_3704,LOT_F,W19,12.1773,13.5418,15.133,16.2101,2.013,2.0476,14.215,14.3638,50.0,1,1,normal,0
IC_3705,LOT_D,W16,9.0296,10.3781,10.884,11.5878,2.2651,2.298,10.3204,10.4695,50.0,1,1,normal,0
IC_3706,LOT_B,W04,8.4186,8.9913,10.0939,9.9997,2.4929,2.5661,10.9363,10.855,50.0,1,1,normal,0
IC_3707,LOT_B,W01,8.1911,9.6992,10.8758,12.5526,2.6662,2.7863,11.6518,11.6391,50.0,1,1,normal,0
IC_3708,LOT_E,W05,8.7965,10.4887,11.5445,12.6048,2.0556,2.1371,11.8544,12.1381,50.0,1,1,normal,0
IC_3709,LOT_D,W18,10.3072,11.0512,11.5688,12.6026,2.1939,2.2095,11.7176,11.6931,50.0,1,1,normal,0
IC_3710,LOT_C,W03,12.2548,13.4839,14.863,15.6033,2.5747,2.6166,11.0654,11.3431,50.0,1,1,normal,0
IC_3711,LOT_C,W21,13.6518,15.2086,17.1584,17.3805,2.6266,2.7179,11.994,12.3023,50.0,1,1,normal,0
IC_3712,LOT_C,W18,11.1614,12.5929,14.4746,15.8793,2.3279,2.4674,11.9575,12.1505,50.0,1,1,normal,0
IC_3713,LOT_E,W19,5.6622,6.5688,7.5563,8.0449,2.3961,2.4896,12.5577,12.5712,50.0,1,1,normal,0
IC_3714,LOT_D,W18,8.7466,10.0633,11.0774,11.8687,2.1199,2.1952,11.0178,11.3253,50.0,1,1,normal,0
IC_3715,LOT_E,W16,10.1924,11.8734,12.9787,15.3906,2.016,2.1175,12.9978,13.3221,50.0,1,1,normal,0
IC_3716,LOT_E,W12,8.9711,10.0892,11.2251,12.0461,2.2402,2.2842,12.3211,12.5838,50.0,1,1,normal,0
IC_3717,LOT_B,W18,9.3731,10.7772,12.0225,12.8637,1.9504,2.0583,11.3955,11.5225,50.0,1,1,normal,0
IC_3718,LOT_D,W20,10.5683,11.4906,12.2327,12.5929,2.5298,2.6105,11.0159,11.1303,50.0,1,1,normal,0
IC_3719,LOT_F,W13,9.418,10.8983,12.2031,13.812,2.4007,2.4945,12.025,12.0174,50.0,1,1,normal,0
IC_3720,LOT_E,W04,7.9321,9.3694,10.868,11.2721,2.1455,2.2344,11.4918,11.6588,50.0,1,1,normal,0
IC_3721,LOT_C,W09,83.6859,91.2162,107.5111,120.3209,7.9721,8.3905,21.6971,22.529,50.0,0,0,gross_failure,1
IC_3722,LOT_B,W23,7.2404,8.0123,9.1055,10.0597,2.641,2.6743,10.6638,10.7555,50.0,1,1,normal,0
IC_3723,LOT_C,W11,13.0393,14.3302,16.6162,16.9696,2.3558,2.4642,12.0533,12.1719,50.0,1,1,normal,0
IC_3724,LOT_A,W01,7.799,9.3901,10.6757,12.4865,2.7461,2.8041,10.9793,11.1601,50.0,1,1,normal,0
IC_3725,LOT_C,W20,12.4058,13.8642,15.2219,16.1979,1.8508,1.9205,12.5214,12.8918,50.0,1,1,normal,0
IC_3726,LOT_C,W13,10.7336,12.2666,13.6939,14.0255,2.1086,2.2223,11.9511,12.1523,50.0,1,1,normal,0
IC_3727,LOT_C,W01,11.3182,12.9647,14.5165,15.7044,1.9585,2.0995,11.1815,11.2888,50.0,1,1,normal,0
IC_3728,LOT_F,W04,10.7036,11.4167,12.819,13.3634,2.3727,2.4308,14.1786,14.4614,50.0,1,1,normal,0
IC_3729,LOT_C,W08,10.3333,16.1333,48.4631,91.0541,1.8618,2.2108,12.6578,13.4755,50.0,1,1,early_drifter,1
IC_3730,LOT_B,W10,32.4103,34.1319,35.9811,37.2249,4.8291,4.9493,13.972,14.1238,50.0,1,1,latent_distribution_outlier,1
IC_3731,LOT_B,W10,7.4493,8.4167,8.6397,9.7203,2.7297,2.75,10.2493,10.5694,50.0,1,1,normal,0
IC_3732,LOT_C,W05,11.6409,12.6736,13.6234,14.8429,2.0791,2.1623,11.0262,11.1477,50.0,1,1,normal,0
IC_3733,LOT_F,W04,11.6833,16.1511,39.9173,74.519,2.5881,2.8794,12.5539,12.9686,50.0,1,1,early_drifter,1
IC_3734,LOT_D,W21,10.2663,10.8669,11.9215,12.3054,2.2619,2.2723,11.0497,10.9666,50.0,1,1,normal,0
IC_3735,LOT_E,W13,8.888,10.3322,12.0216,13.2475,1.9424,2.0642,12.2107,12.484,50.0,1,1,normal,0
IC_3736,LOT_E,W08,12.8621,13.7998,14.7945,15.847,2.3338,2.442,13.0785,13.3628,50.0,1,1,normal,0
IC_3737,LOT_C,W11,8.3112,9.3368,11.0482,12.2425,2.1805,2.2213,12.3788,12.4478,50.0,1,1,normal,0
IC_3738,LOT_E,W04,11.1509,12.3034,13.8215,14.4402,2.2952,2.3383,13.7186,13.7914,50.0,1,1,normal,0
IC_3739,LOT_F,W10,10.1333,11.2469,12.4931,13.1841,1.982,2.0348,13.9073,14.0963,50.0,1,1,normal,0
IC_3740,LOT_B,W02,7.8922,9.4083,11.2233,11.9682,2.0547,2.0829,10.3184,10.6231,50.0,1,1,normal,0
IC_3741,LOT_E,W06,9.3485,10.9091,12.4729,13.4702,1.846,1.9829,11.5889,11.9243,50.0,1,1,normal,0
IC_3742,LOT_E,W04,11.5241,13.0524,14.3388,15.4593,2.337,2.4271,13.8536,13.9468,50.0,1,1,normal,0
IC_3743,LOT_D,W20,11.8016,12.9784,14.2286,14.823,2.5053,2.5517,11.8373,12.0978,50.0,1,1,normal,0
IC_3744,LOT_F,W01,12.9747,14.187,15.5448,17.0584,2.6022,2.6406,14.5713,14.6642,50.0,1,1,normal,0
IC_3745,LOT_B,W24,7.3244,11.4649,33.64,62.1375,2.4843,2.7379,11.8823,12.4726,50.0,1,1,early_drifter,1
IC_3746,LOT_B,W06,11.4863,12.4202,13.7752,13.7064,2.4776,2.489,11.8706,11.9619,50.0,1,1,normal,0
IC_3747,LOT_D,W22,7.1952,8.5798,10.1101,11.2262,2.4243,2.4837,10.59,10.7237,50.0,1,1,normal,0
IC_3748,LOT_B,W11,64.1125,67.4265,85.3886,109.851,6.5769,6.8061,18.1274,18.6508,50.0,0,0,gross_failure,1
IC_3749,LOT_C,W22,13.4428,14.9756,16.6059,17.054,2.7561,2.846,11.9592,12.171,50.0,1,1,normal,0
IC_3750,LOT_C,W03,12.1403,13.8085,14.9819,16.3862,2.5096,2.6095,11.7101,12.1503,50.0,1,1,normal,0
IC_3751,LOT_C,W03,12.1048,13.2212,14.8206,16.2925,2.0118,2.083,12.3381,12.5373,50.0,1,1,normal,0
IC_3752,LOT_F,W13,8.84,9.9319,10.6568,11.3858,2.0297,2.1147,12.1955,12.4249,50.0,1,1,normal,0
IC_3753,LOT_C,W11,11.6943,13.0453,14.5434,15.3631,2.1469,2.2576,11.2092,11.2986,50.0,1,1,normal,0
IC_3754,LOT_C,W24,11.8734,12.5025,13.9423,13.8751,2.2932,2.3609,11.8374,12.0087,50.0,1,1,normal,0
IC_3755,LOT_E,W04,8.0861,9.194,9.9799,11.4668,1.9854,2.05,12.1891,12.1895,50.0,1,1,normal,0
IC_3756,LOT_D,W08,9.7773,11.399,12.5694,13.9063,2.1184,2.2847,11.6648,11.7462,50.0,1,1,normal,0
IC_3757,LOT_D,W04,11.5726,13.3332,14.4292,15.6272,2.4535,2.5613,10.1945,10.532,50.0,1,1,normal,0
IC_3758,LOT_E,W23,69.6483,72.287,88.5526,116.0937,7.0269,7.2039,22.0408,22.4538,50.0,0,0,gross_failure,1
IC_3759,LOT_A,W16,10.2555,11.8257,13.307,14.0048,3.0609,3.156,11.3806,11.4752,50.0,1,1,normal,0
IC_3760,LOT_A,W19,12.3872,16.61,39.2552,70.0944,2.5084,2.7784,12.3035,12.9025,50.0,1,1,early_drifter,1
IC_3761,LOT_C,W16,12.2293,13.1913,14.3974,14.3918,2.2037,2.2339,11.3864,11.4795,50.0,1,1,normal,0
IC_3762,LOT_D,W15,11.844,13.2103,13.8749,14.6179,2.7365,2.7834,10.9963,11.1103,50.0,1,1,normal,0
IC_3763,LOT_E,W24,10.5271,11.5034,12.141,13.0968,2.0721,2.1339,12.3523,12.4051,50.0,1,1,normal,0
IC_3764,LOT_C,W20,10.5013,12.12,13.0318,14.2193,2.075,2.1763,11.1885,11.4172,50.0,1,1,normal,0
IC_3765,LOT_C,W17,10.3678,11.1573,12.3118,12.7239,2.3212,2.3825,12.5099,12.6703,50.0,1,1,normal,0
IC_3766,LOT_F,W13,11.1944,12.5103,13.0444,14.5445,2.7185,2.7627,14.8554,15.0104,50.0,1,1,normal,0
IC_3767,LOT_B,W24,6.9648,8.2729,9.7205,10.3087,2.169,2.2419,10.0612,10.2403,50.0,1,1,normal,0
IC_3768,LOT_C,W22,10.172,11.2904,11.9881,12.6638,1.944,2.0303,10.1844,10.4174,50.0,1,1,normal,0
IC_3769,LOT_B,W19,9.497,10.4331,11.0278,11.4906,2.4818,2.5441,10.171,10.2997,50.0,1,1,normal,0
IC_3770,LOT_C,W23,10.985,12.0691,13.2435,13.8561,2.2186,2.3002,10.1766,10.3838,50.0,1,1,normal,0
IC_3771,LOT_C,W15,11.4882,12.4461,13.9838,14.4475,2.2488,2.3533,11.4394,11.4935,50.0,1,1,normal,0
IC_3772,LOT_A,W19,12.4326,13.4083,15.4415,15.9731,2.6301,2.6854,12.0402,12.225,50.0,1,1,normal,0
IC_3773,LOT_A,W12,12.293,17.4937,47.746,87.6831,2.7149,3.0508,12.2148,12.9231,50.0,1,1,early_drifter,1
IC_3774,LOT_D,W16,10.9759,11.8381,13.2057,13.5882,2.6057,2.6606,12.6613,12.7859,50.0,1,1,normal,0
IC_3775,LOT_C,W06,12.8986,13.9593,15.5567,16.4543,2.0373,2.1102,12.2369,12.4627,50.0,1,1,normal,0
IC_3776,LOT_F,W23,13.2041,14.8396,16.2551,17.2645,1.9389,2.0692,14.4186,14.6251,50.0,1,1,normal,0
IC_3777,LOT_B,W22,10.4178,13.4999,30.2043,53.5442,2.7044,2.848,11.4995,12.0544,50.0,1,1,early_drifter,1
IC_3778,LOT_B,W10,7.409,8.5945,10.5683,11.2955,2.4887,2.6201,10.4968,10.6303,50.0,1,1,normal,0
IC_3779,LOT_B,W06,9.2489,10.398,11.1993,11.8697,2.6172,2.6989,11.9695,12.1647,50.0,1,1,normal,0
IC_3780,LOT_B,W21,8.3419,10.1402,11.7187,12.2036,2.4167,2.4696,11.0598,11.3478,50.0,1,1,normal,0
IC_3781,LOT_D,W21,37.1255,38.2915,39.8321,41.4552,4.5879,4.6606,15.3506,15.3237,50.0,1,1,latent_distribution_outlier,1
IC_3782,LOT_A,W05,11.2926,12.1749,13.627,13.8754,2.4066,2.453,10.2477,10.2336,50.0,1,1,normal,0
IC_3783,LOT_C,W19,11.4263,13.0171,14.8913,15.4207,2.3626,2.4801,10.3691,10.6739,50.0,1,1,normal,0
IC_3784,LOT_A,W18,9.8127,10.7689,11.6475,12.0279,2.8569,2.8993,11.7007,11.8704,50.0,1,1,normal,0
IC_3785,LOT_D,W21,41.608,42.582,44.4818,44.4815,5.0815,5.1476,15.761,15.8767,50.0,1,1,latent_distribution_outlier,1
IC_3786,LOT_F,W07,10.8803,12.1849,13.7603,14.2618,2.2554,2.3677,14.0571,14.2398,50.0,1,1,normal,0
IC_3787,LOT_E,W18,12.169,12.7034,13.6513,14.3222,2.02,2.0577,13.4801,13.3335,50.0,1,1,normal,0
IC_3788,LOT_D,W17,8.9802,9.6491,10.6468,10.8668,2.3424,2.352,11.6686,11.7686,50.0,1,1,normal,0
IC_3789,LOT_C,W22,12.7275,16.7128,38.677,68.7344,2.8374,3.091,10.4563,10.9252,50.0,1,1,early_drifter,1
IC_3790,LOT_E,W16,13.0175,14.1015,15.4683,16.2556,2.7017,2.7853,12.3068,12.3668,50.0,1,1,normal,0
IC_3791,LOT_D,W15,10.0047,11.5955,13.4024,14.6477,2.2352,2.3098,11.8469,11.9488,50.0,1,1,normal,0
IC_3792,LOT_B,W07,7.8133,8.9921,9.509,10.6383,2.4459,2.5186,11.2494,11.3357,50.0,1,1,normal,0
IC_3793,LOT_E,W01,7.4551,12.0964,39.26,74.8027,2.0839,2.4047,12.3924,12.8737,50.0,1,1,early_drifter,1
IC_3794,LOT_B,W01,8.1921,8.9846,9.9879,9.9385,2.2191,2.2294,12.1483,12.1851,50.0,1,1,normal,0
IC_3795,LOT_D,W16,9.6963,11.3125,12.4172,13.9723,2.485,2.5751,10.6671,10.8533,50.0,1,1,normal,0
IC_3796,LOT_B,W03,9.5513,11.021,12.0759,12.6285,2.5414,2.6048,10.5498,10.8837,50.0,1,1,normal,0
IC_3797,LOT_D,W17,8.464,9.9939,12.1125,12.2315,2.3057,2.425,11.1578,11.4417,50.0,1,1,normal,0
IC_3798,LOT_A,W21,11.5805,13.03,14.5721,15.7186,2.6327,2.7246,12.3099,12.5829,50.0,1,1,normal,0
IC_3799,LOT_D,W13,10.9512,11.84,12.7165,13.6109,2.5686,2.6271,11.1158,11.2125,50.0,1,1,normal,0
IC_3800,LOT_C,W02,12.7086,13.4714,14.3494,14.0869,2.2894,2.3647,11.9081,11.822,50.0,1,1,normal,0
IC_3801,LOT_C,W11,11.7171,12.626,13.3733,14.6224,2.1543,2.2283,12.4656,12.5436,50.0,1,1,normal,0
IC_3802,LOT_D,W02,12.0856,12.8952,14.1248,13.9197,2.4332,2.5231,12.0667,12.1792,50.0,1,1,normal,0
IC_3803,LOT_E,W05,13.3969,17.1897,36.6903,64.0996,2.5146,2.7943,13.2586,13.6027,50.0,1,1,early_drifter,1
IC_3804,LOT_E,W08,10.7161,11.7047,12.9706,13.6235,2.3591,2.4366,13.348,13.5294,50.0,1,1,normal,0
IC_3805,LOT_F,W20,11.3719,12.2006,12.9949,13.7278,1.8081,1.9074,12.7699,12.881,50.0,1,1,normal,0
IC_3806,LOT_A,W08,8.6302,9.8761,10.2835,11.3371,2.5345,2.6229,11.2823,11.5164,50.0,1,1,normal,0
IC_3807,LOT_E,W16,10.9773,12.5939,13.7398,14.8462,2.1637,2.2779,11.2372,11.431,50.0,1,1,normal,0
IC_3808,LOT_F,W04,10.9716,11.936,12.8895,13.1451,1.8205,1.8753,13.4985,13.5237,50.0,1,1,normal,0
IC_3809,LOT_D,W01,10.4527,11.9426,12.8568,13.4873,2.6921,2.7892,11.7025,11.8468,50.0,1,1,normal,0
IC_3810,LOT_C,W01,8.2989,9.136,9.7695,9.9235,1.8086,1.8438,11.8264,12.1189,50.0,1,1,normal,0
IC_3811,LOT_C,W01,11.4576,12.7797,14.2771,15.2405,2.1389,2.2385,10.7145,10.8291,50.0,1,1,normal,0
IC_3812,LOT_A,W04,7.3001,8.7699,9.9717,10.7345,2.3648,2.4665,10.5875,10.5341,50.0,1,1,normal,0
IC_3813,LOT_A,W22,10.5941,11.5847,13.1658,13.8529,3.0762,3.1617,9.9835,9.973,50.0,1,1,normal,0
IC_3814,LOT_D,W22,10.4172,11.4972,12.5592,12.4908,2.7212,2.8265,12.5615,13.0308,50.0,1,1,normal,0
IC_3815,LOT_C,W08,10.0102,11.2774,11.9155,13.9073,2.3904,2.4476,10.0955,10.3326,50.0,1,1,normal,0
IC_3816,LOT_D,W23,84.7032,93.0969,105.1922,126.1367,8.6242,9.1125,22.7286,23.6327,50.0,0,0,gross_failure,1
IC_3817,LOT_B,W24,6.5684,7.7068,8.7222,8.9752,2.2331,2.2914,10.875,11.1753,50.0,1,1,normal,0
IC_3818,LOT_D,W13,8.0967,9.4126,11.1526,11.9299,2.3082,2.4218,11.0426,11.2865,50.0,1,1,normal,0
IC_3819,LOT_A,W20,8.1497,8.9347,9.8826,10.363,2.4732,2.4789,11.3992,11.5368,50.0,1,1,normal,0
IC_3820,LOT_E,W13,10.6152,12.0029,13.1232,14.2583,2.3558,2.4,11.8617,11.9568,50.0,1,1,normal,0
IC_3821,LOT_F,W24,11.5878,12.9944,14.4248,15.2771,2.3546,2.4378,13.3246,13.6566,50.0,1,1,normal,0
IC_3822,LOT_B,W04,7.1439,8.3082,8.353,9.6871,2.1593,2.2212,9.7766,10.0669,50.0,1,1,normal,0
IC_3823,LOT_E,W16,12.2664,14.0555,15.3982,16.1167,2.2024,2.2985,12.3506,12.6159,50.0,1,1,normal,0
IC_3824,LOT_D,W10,9.7733,11.398,13.2219,13.9184,2.4883,2.57,10.9118,11.0461,50.0,1,1,normal,0
IC_3825,LOT_A,W11,9.3199,10.9549,12.5581,13.1455,2.1876,2.2966,10.5302,10.6137,50.0,1,1,normal,0
IC_3826,LOT_A,W21,12.1563,13.8262,14.595,16.3952,2.9013,2.9914,10.7166,11.0089,50.0,1,1,normal,0
IC_3827,LOT_D,W10,7.7909,9.5254,11.5956,12.0396,2.1939,2.2507,11.1388,11.2556,50.0,1,1,normal,0
IC_3828,LOT_B,W09,9.8542,10.9226,12.0007,12.6016,2.9698,3.0151,12.8432,12.7651,50.0,1,1,normal,0
IC_3829,LOT_A,W21,9.5677,10.6281,12.1282,12.718,2.741,2.8295,12.0092,12.3003,50.0,1,1,normal,0
IC_3830,LOT_C,W09,11.5119,12.8277,14.3558,15.0688,2.0489,2.1368,11.1049,11.2249,50.0,1,1,normal,0
IC_3831,LOT_B,W15,9.5395,10.2196,11.2068,11.6855,2.3396,2.4052,10.4593,10.4379,50.0,1,1,normal,0
IC_3832,LOT_A,W14,12.0974,13.7597,15.7585,15.9024,2.7541,2.8644,10.9725,11.1451,50.0,1,1,normal,0
IC_3833,LOT_A,W18,7.25,8.2803,8.7774,10.4343,2.268,2.3155,10.4196,10.5662,50.0,1,1,normal,0
IC_3834,LOT_B,W09,42.1082,43.4344,45.2333,44.4753,5.4343,5.4933,14.7892,14.9729,50.0,1,1,latent_distribution_outlier,1
IC_3835,LOT_F,W04,44.1339,47.0279,49.8454,51.0515,4.7549,4.9413,19.4475,19.7786,50.0,1,1,latent_distribution_outlier,1
IC_3836,LOT_A,W05,7.2743,8.2778,9.2897,10.4431,2.1714,2.2072,9.9651,10.1495,50.0,1,1,normal,0
IC_3837,LOT_A,W14,35.5233,36.453,37.0323,39.5476,4.7885,4.8437,13.7685,13.9319,50.0,1,1,latent_distribution_outlier,1
IC_3838,LOT_D,W21,11.2868,12.3051,12.9144,13.7191,2.4758,2.5489,11.6291,11.7593,50.0,1,1,normal,0
IC_3839,LOT_F,W09,12.5892,13.7114,14.8791,15.3421,2.3384,2.3152,12.5317,12.5045,50.0,1,1,normal,0
IC_3840,LOT_D,W11,8.1481,12.1715,33.9773,65.1188,1.9927,2.2406,11.7824,12.2208,50.0,1,1,early_drifter,1
IC_3841,LOT_C,W19,12.6475,13.4892,14.7196,15.2832,2.4653,2.4964,12.9438,12.9459,50.0,1,1,normal,0
IC_3842,LOT_C,W02,33.1032,34.5338,36.2545,38.5253,3.8007,3.8762,14.0675,14.2343,50.0,1,1,latent_distribution_outlier,1
IC_3843,LOT_A,W17,9.6516,10.8706,12.2946,13.2596,2.7677,2.8357,10.5229,10.7637,50.0,1,1,normal,0
IC_3844,LOT_F,W04,10.1001,10.8024,12.0527,11.8949,2.9944,3.0562,12.7449,12.7645,50.0,1,1,normal,0
IC_3845,LOT_B,W09,10.5032,11.4845,12.9055,14.0032,2.4903,2.5656,11.5342,11.8052,50.0,1,1,normal,0
IC_3846,LOT_B,W02,9.0303,10.1429,11.5427,11.5424,2.1499,2.2028,11.5262,11.6831,50.0,1,1,normal,0
IC_3847,LOT_B,W03,9.4673,11.0823,12.7602,13.4667,2.76,2.8346,10.3496,10.6263,50.0,1,1,normal,0
IC_3848,LOT_B,W03,8.916,9.8919,10.77,10.8326,2.99,3.0185,11.0721,11.1505,50.0,1,1,normal,0
IC_3849,LOT_D,W10,9.3319,15.699,50.3268,95.5557,2.1297,2.5099,13.4313,14.2649,50.0,1,1,early_drifter,1
IC_3850,LOT_C,W21,10.887,12.1586,13.2317,14.1883,2.0447,2.1497,12.4299,12.7902,50.0,1,1,normal,0
IC_3851,LOT_E,W23,10.1498,11.3028,12.7294,13.9917,2.4724,2.5489,12.4275,12.4693,50.0,1,1,normal,0
IC_3852,LOT_E,W06,9.6855,10.4059,11.4548,11.867,1.6549,1.6935,12.4359,12.6159,50.0,1,1,normal,0
IC_3853,LOT_B,W18,9.1071,10.624,12.6445,12.7535,3.2625,3.3622,10.7887,10.9372,50.0,1,1,normal,0
IC_3854,LOT_D,W11,8.9076,10.3053,11.2649,12.4197,2.3513,2.4807,12.1055,12.2452,50.0,1,1,normal,0
IC_3855,LOT_E,W11,7.6576,8.9171,10.6396,10.8745,1.9475,2.0196,12.7963,12.9145,50.0,1,1,normal,0
IC_3856,LOT_A,W06,11.9658,16.6564,42.2332,76.7894,2.4546,2.6814,11.3278,11.8878,50.0,1,1,early_drifter,1
IC_3857,LOT_B,W12,11.2027,12.4256,13.9095,14.7081,2.7775,2.8372,12.054,12.1622,50.0,1,1,normal,0
IC_3858,LOT_B,W22,9.5644,10.4194,10.666,11.6043,2.6398,2.7051,10.9851,10.9856,50.0,1,1,normal,0
IC_3859,LOT_D,W15,8.8237,10.4918,11.5332,12.3089,2.3093,2.4219,11.6809,11.8643,50.0,1,1,normal,0
IC_3860,LOT_D,W02,8.2345,9.4173,10.4296,10.9984,2.1449,2.1863,12.3188,12.5368,50.0,1,1,normal,0
IC_3861,LOT_A,W16,7.9549,9.2574,10.8519,11.3499,2.4253,2.4966,12.0191,12.1066,50.0,1,1,normal,0
IC_3862,LOT_B,W04,9.8893,10.7061,11.4924,12.1681,2.6739,2.686,11.6896,11.674,50.0,1,1,normal,0
IC_3863,LOT_C,W21,11.9219,13.4357,15.1498,16.0086,2.1751,2.2506,12.1081,12.1407,50.0,1,1,normal,0
IC_3864,LOT_D,W04,11.124,12.2037,13.3056,13.9962,2.5481,2.6498,11.9763,12.223,50.0,1,1,normal,0
IC_3865,LOT_D,W07,10.1512,13.2595,32.1549,54.6617,2.2903,2.4342,10.311,10.7048,50.0,1,1,early_drifter,1
IC_3866,LOT_D,W07,9.9186,11.1388,11.9882,12.176,2.0935,2.1252,13.7088,13.9984,50.0,1,1,normal,0
IC_3867,LOT_E,W14,7.0355,7.9536,8.5612,9.8698,2.3041,2.3395,10.8289,10.9894,50.0,1,1,normal,0
IC_3868,LOT_E,W03,8.7305,10.1261,11.7178,12.8416,2.2829,2.3666,12.306,12.5667,50.0,1,1,normal,0
IC_3869,LOT_E,W21,8.9517,10.3531,11.425,11.9796,1.9647,2.0552,12.1841,12.7069,50.0,1,1,normal,0
IC_3870,LOT_C,W11,13.9986,14.6705,15.4035,16.7612,2.1855,2.25,11.3195,11.7069,50.0,1,1,normal,0
IC_3871,LOT_C,W08,10.3934,11.7014,13.053,13.7098,2.1088,2.2522,11.3696,11.5231,50.0,1,1,normal,0
IC_3872,LOT_F,W19,13.7174,14.7751,15.9487,16.3725,2.4031,2.4938,12.6258,12.8457,50.0,1,1,normal,0
IC_3873,LOT_F,W01,11.7011,13.5184,14.4531,15.2217,2.1737,2.3083,12.6615,12.8777,50.0,1,1,normal,0
IC_3874,LOT_D,W24,8.8562,10.2753,11.4746,12.7348,2.0533,2.0841,11.4049,11.4121,50.0,1,1,normal,0
IC_3875,LOT_A,W07,9.7611,11.1008,11.9471,13.5912,3.0804,3.1974,10.5109,10.6484,50.0,1,1,normal,0
IC_3876,LOT_E,W19,9.3529,12.6818,31.4508,58.1176,2.4391,2.6221,12.4663,12.8794,50.0,1,1,early_drifter,1
IC_3877,LOT_A,W08,11.2288,12.2554,12.7582,13.8596,2.5233,2.6326,11.5761,11.6477,50.0,1,1,normal,0
IC_3878,LOT_E,W17,8.7201,10.4021,11.9761,13.4128,2.2667,2.3274,11.7099,12.0819,50.0,1,1,normal,0
IC_3879,LOT_F,W23,11.1104,12.0887,13.7421,14.9164,2.626,2.6782,13.6637,13.8627,50.0,1,1,normal,0
IC_3880,LOT_F,W01,12.3777,13.3464,13.9925,15.0216,2.1971,2.2485,12.6318,12.7908,50.0,1,1,normal,0
IC_3881,LOT_C,W15,12.6892,14.1494,15.8476,16.0135,2.3143,2.4073,12.497,12.6733,50.0,1,1,normal,0
IC_3882,LOT_E,W17,10.219,11.6842,13.7938,13.9952,2.1887,2.275,13.2072,13.4467,50.0,1,1,normal,0
IC_3883,LOT_A,W09,10.8515,12.5069,14.2878,15.3191,2.492,2.638,12.1531,12.4235,50.0,1,1,normal,0
IC_3884,LOT_F,W13,8.7387,10.3983,11.641,12.6714,1.8774,1.9376,12.0369,12.254,50.0,1,1,normal,0
IC_3885,LOT_A,W16,8.4481,9.5321,10.4719,11.4127,2.53,2.6116,11.9503,11.9607,50.0,1,1,normal,0
IC_3886,LOT_F,W04,8.256,9.7555,11.913,12.8441,2.1117,2.1724,13.0656,13.3647,50.0,1,1,normal,0
IC_3887,LOT_C,W06,38.8971,40.4931,41.9382,42.9041,4.3565,4.4845,15.9165,15.9943,50.0,1,1,latent_distribution_outlier,1
IC_3888,LOT_F,W06,11.1829,12.7073,14.4125,15.4101,2.2615,2.419,13.5057,13.5041,50.0,1,1,normal,0
IC_3889,LOT_F,W14,37.0035,38.7607,39.9139,40.7115,4.1399,4.2126,18.19,18.3024,50.0,1,1,latent_distribution_outlier,1
IC_3890,LOT_C,W08,12.8446,13.6899,15.4268,16.3942,2.2222,2.2705,11.7749,11.8208,50.0,1,1,normal,0
