component_id,lot_id,wafer_id,val_0h,val_24h,val_96h,val_168h,iddq_0h,iddq_24h,tpd_0h,tpd_24h,static_limit,static_pass_0h,static_pass_24h,defect_type,is_defective
IC_2883,LOT_F,W20,9.8716,10.6046,11.0725,12.2106,2.2207,2.2751,12.4844,12.5336,50.0,1,1,normal,0
IC_2019,LOT_F,W22,8.6101,10.1317,11.998,12.1388,2.0206,2.0869,12.8604,13.2004,50.0,1,1,normal,0
IC_1731,LOT_F,W07,11.6898,12.943,13.7774,14.8012,2.0645,2.1396,13.9174,13.9775,50.0,1,1,normal,0
IC_2435,LOT_D,W15,10.7786,12.4832,13.7963,15.0223,2.2327,2.3586,11.7184,11.9757,50.0,1,1,normal,0
IC_1973,LOT_E,W16,8.9087,10.5995,11.8692,12.6418,2.1193,2.2409,12.7629,12.9656,50.0,1,1,normal,0
IC_3325,LOT_C,W13,11.8486,13.2913,14.8599,16.1406,2.2123,2.2645,12.1285,12.3455,50.0,1,1,normal,0
IC_1949,LOT_C,W13,11.376,12.4659,14.002,14.2915,2.1636,2.2137,10.7445,10.8184,50.0,1,1,normal,0
IC_3394,LOT_A,W15,11.3791,12.8482,14.4608,15.475,2.7644,2.8816,11.4821,11.6176,50.0,1,1,normal,0
IC_4630,LOT_A,W01,9.9457,11.281,12.7849,14.2974,2.0959,2.1629,11.2031,11.4965,50.0,1,1,normal,0
IC_4795,LOT_F,W09,13.3025,14.1932,15.5416,16.141,2.3606,2.3874,13.1108,13.1211,50.0,1,1,normal,0
IC_1154,LOT_D,W22,8.8207,9.8519,10.6823,11.2156,2.2567,2.2896,12.6043,12.6799,50.0,1,1,normal,0
IC_3427,LOT_A,W02,11.5814,13.513,14.691,15.491,2.9197,3.0855,11.3911,11.6922,50.0,1,1,normal,0
IC_6794,LOT_B,W09,8.4141,9.3515,10.1371,10.6882,2.4113,2.4745,10.0669,10.1374,50.0,1,1,normal,0
IC_1519,LOT_D,W07,10.0035,11.41,13.2666,14.1582,2.6414,2.7108,11.5899,11.7997,50.0,1,1,normal,0
IC_2232,LOT_A,W23,9.0022,9.8767,10.4735,11.4642,2.1847,2.2414,10.0972,10.2933,50.0,1,1,normal,0
IC_4035,LOT_A,W12,11.2529,12.3194,13.5568,14.6629,2.4709,2.5043,11.1125,11.1348,50.0,1,1,normal,0
IC_5593,LOT_D,W01,7.9979,9.5219,10.1523,10.3099,2.1725,2.2633,10.0289,10.1488,50.0,1,1,normal,0
IC_2660,LOT_F,W06,9.3683,12.7346,30.6011,54.0528,1.9662,2.1431,11.7428,12.1387,50.0,1,1,early_drifter,1
IC_6558,LOT_F,W05,9.3548,10.5373,11.5215,12.1556,1.9535,1.98,13.3731,13.652,50.0,1,1,normal,0
IC_4090,LOT_F,W21,12.871,14.2656,15.5179,15.9439,2.0557,2.1803,14.157,14.4347,50.0,1,1,normal,0
IC_3547,LOT_E,W15,13.057,13.9685,15.3085,15.8412,2.3966,2.4819,12.0401,12.1865,50.0,1,1,normal,0
IC_5101,LOT_E,W16,8.925,10.1187,11.8151,11.9622,2.3874,2.4724,12.6041,12.7485,50.0,1,1,normal,0
IC_3519,LOT_F,W21,11.7603,12.8318,13.6422,14.5346,2.2407,2.2985,13.485,13.528,50.0,1,1,normal,0
IC_5884,LOT_B,W14,9.0907,10.4122,11.6398,12.3199,2.9986,3.0344,10.6147,10.6884,50.0,1,1,normal,0
IC_5892,LOT_E,W24,9.8711,11.482,12.2357,13.7386,2.5079,2.5726,12.5297,12.7113,50.0,1,1,normal,0
IC_5975,LOT_B,W01,45.2966,46.4149,48.2499,49.693,5.5102,5.5955,17.0202,17.2047,50.0,1,1,latent_distribution_outlier,1
IC_3087,LOT_A,W07,9.1081,10.848,11.9932,12.2311,1.8886,1.9724,11.2129,11.3616,50.0,1,1,normal,0
IC_1713,LOT_B,W14,6.9929,7.8374,8.8285,8.9867,2.3457,2.4338,11.9835,12.1626,50.0,1,1,normal,0
IC_2373,LOT_C,W04,10.2607,11.7906,12.9309,13.4588,1.9686,2.0772,12.0676,12.2999,50.0,1,1,normal,0
IC_2872,LOT_C,W08,12.3608,13.4749,15.0985,15.0838,1.9281,2.0075,10.4635,10.5723,50.0,1,1,normal,0
IC_5399,LOT_C,W09,11.542,12.9511,14.3291,14.9096,2.19,2.2732,11.7331,11.8501,50.0,1,1,normal,0
IC_5880,LOT_F,W12,8.8549,10.3092,11.603,12.6684,2.1587,2.2952,11.8756,12.1483,50.0,1,1,normal,0
IC_4611,LOT_E,W02,11.3312,12.5576,13.8858,14.083,1.9948,2.012,13.4665,13.336,50.0,1,1,normal,0
IC_4642,LOT_F,W10,10.531,12.1187,13.0505,14.4557,1.9626,2.0013,13.6495,13.7816,50.0,1,1,normal,0
IC_5131,LOT_D,W17,10.0526,10.8439,11.6022,12.5767,2.6216,2.6781,10.546,10.7833,50.0,1,1,normal,0
IC_3486,LOT_F,W16,36.2761,37.4461,38.1984,40.7705,3.9342,4.0029,18.0956,18.1051,50.0,1,1,latent_distribution_outlier,1
IC_4368,LOT_F,W15,75.0461,79.6011,89.8324,100.4429,7.4294,7.737,23.5208,24.0645,50.0,0,0,gross_failure,1
IC_2644,LOT_F,W06,10.3448,11.1292,12.0997,12.9686,1.923,1.9896,14.3507,14.4526,50.0,1,1,normal,0
IC_3426,LOT_D,W05,13.3048,15.1982,16.8297,17.4938,2.3959,2.5001,10.8901,11.1839,50.0,1,1,normal,0
IC_3193,LOT_E,W15,9.083,10.1389,11.5072,11.7749,2.0141,2.0564,11.8261,12.0329,50.0,1,1,normal,0
IC_4228,LOT_F,W18,10.8159,12.0532,13.2441,14.0225,2.4079,2.4627,13.1693,13.295,50.0,1,1,normal,0
IC_5126,LOT_D,W01,9.7337,11.0202,12.579,13.2264,2.7094,2.751,10.6475,10.6121,50.0,1,1,normal,0
IC_2604,LOT_D,W23,8.9423,10.7335,12.1226,12.9559,2.1685,2.2962,10.6733,10.8304,50.0,1,1,normal,0
IC_1871,LOT_F,W09,10.1461,11.3412,12.0983,12.9406,2.0085,2.0895,12.5321,12.6891,50.0,1,1,normal,0
IC_5391,LOT_F,W07,10.4671,11.7284,12.8814,13.2253,2.5481,2.6166,13.3172,13.3989,50.0,1,1,normal,0
IC_4817,LOT_E,W19,9.4914,11.018,12.9186,13.5727,2.2759,2.4399,12.1123,12.3444,50.0,1,1,normal,0
IC_4015,LOT_F,W19,10.3237,11.729,13.4851,14.7062,2.0401,2.1851,13.236,13.3709,50.0,1,1,normal,0
IC_1535,LOT_F,W17,11.6261,16.664,44.7077,83.6146,2.3186,2.6277,15.4784,16.0531,50.0,1,1,early_drifter,1
IC_5250,LOT_F,W11,9.5075,11.2355,12.3123,13.0909,2.081,2.1431,12.5772,12.7921,50.0,1,1,normal,0
IC_1118,LOT_E,W04,9.6581,10.6271,11.526,12.5094,1.8107,1.8372,13.4655,13.5714,50.0,1,1,normal,0
IC_4073,LOT_B,W05,11.0822,11.9843,12.9237,13.3844,2.7245,2.7854,11.5057,11.4053,50.0,1,1,normal,0
IC_1522,LOT_E,W04,10.1172,11.2928,12.3982,13.6196,2.2778,2.3362,11.4578,11.8699,50.0,1,1,normal,0
IC_4852,LOT_F,W24,9.1407,10.0211,10.9879,11.6623,1.9722,2.0343,13.1398,13.117,50.0,1,1,normal,0
IC_2613,LOT_D,W13,10.656,11.9101,13.8388,14.6842,2.6757,2.687,11.4866,11.558,50.0,1,1,normal,0
IC_4298,LOT_B,W04,11.2189,12.2572,13.6523,13.9883,2.5822,2.701,10.8447,11.1303,50.0,1,1,normal,0
IC_1766,LOT_C,W13,36.4144,37.7629,39.6996,40.0435,4.1052,4.1693,15.4706,15.7259,50.0,1,1,latent_distribution_outlier,1
IC_1015,LOT_F,W19,11.2021,12.0835,13.1739,14.0252,2.4231,2.4399,12.95,13.2323,50.0,1,1,normal,0
IC_4029,LOT_D,W11,8.6374,9.9425,11.8997,13.5158,2.3666,2.3907,10.9613,11.28,50.0,1,1,normal,0
IC_4658,LOT_A,W14,9.8209,11.171,12.0678,12.1925,2.7578,2.8063,11.732,11.7541,50.0,1,1,normal,0
IC_1291,LOT_E,W04,7.3623,7.9455,8.9813,9.5654,1.706,1.7225,12.7356,12.9197,50.0,1,1,normal,0
IC_2517,LOT_E,W11,9.8364,10.5338,11.5903,11.9808,2.2315,2.213,12.3688,12.5657,50.0,1,1,normal,0
IC_6072,LOT_E,W22,10.0472,11.1366,12.6355,12.9853,1.9653,2.0485,11.9436,12.0966,50.0,1,1,normal,0
IC_6269,LOT_F,W18,13.0574,14.5468,16.3596,17.5291,2.1328,2.206,14.5233,14.6614,50.0,1,1,normal,0
IC_6435,LOT_F,W24,10.5553,11.7824,12.8024,13.6408,2.0189,2.0512,14.2119,14.3915,50.0,1,1,normal,0
IC_2407,LOT_E,W09,8.4901,9.8589,11.5736,11.6995,2.2461,2.274,11.8987,12.1022,50.0,1,1,normal,0
IC_3716,LOT_E,W12,8.9711,10.0892,11.2251,12.0461,2.2402,2.2842,12.3211,12.5838,50.0,1,1,normal,0
IC_6792,LOT_C,W07,11.614,13.0375,14.0255,15.0037,2.3581,2.3993,12.7964,13.0193,50.0,1,1,normal,0
IC_5662,LOT_E,W21,11.7412,13.1109,14.5658,15.6945,2.2581,2.3177,11.4275,11.6348,50.0,1,1,normal,0
IC_5290,LOT_D,W04,37.4477,39.6209,41.1455,44.5915,4.7097,4.8541,15.8903,16.162,50.0,1,1,latent_distribution_outlier,1
IC_5603,LOT_C,W22,11.9413,13.0424,13.1365,13.7582,2.1661,2.2115,10.9867,11.0988,50.0,1,1,normal,0
IC_3805,LOT_F,W20,11.3719,12.2006,12.9949,13.7278,1.8081,1.9074,12.7699,12.881,50.0,1,1,normal,0
IC_2400,LOT_A,W11,10.0021,10.6982,11.7949,12.4921,2.2652,2.2537,11.525,11.689,50.0,1,1,normal,0
IC_4602,LOT_C,W23,12.6968,14.2811,15.6399,16.5964,1.9514,2.0868,13.4561,13.6317,50.0,1,1,normal,0
IC_2027,LOT_F,W05,8.9166,9.7932,10.8499,11.3232,2.1965,2.2307,12.0904,11.9982,50.0,1,1,normal,0
IC_6945,LOT_E,W14,11.0812,12.2555,13.0049,13.8137,2.18,2.2765,13.1559,13.3882,50.0,1,1,normal,0
IC_2254,LOT_E,W20,9.2495,11.0139,12.032,13.861,2.2726,2.3786,12.3115,12.3906,50.0,1,1,normal,0
IC_6443,LOT_F,W09,7.9386,8.6679,9.6691,9.4189,1.9404,2.0178,12.6451,12.5411,50.0,1,1,normal,0
IC_4136,LOT_E,W08,10.108,11.4301,12.4923,13.3372,2.4298,2.5273,11.8442,12.0921,50.0,1,1,normal,0
IC_3230,LOT_D,W11,8.6221,9.3127,10.0031,10.4965,2.1648,2.2558,12.2846,12.5376,50.0,1,1,normal,0
IC_4291,LOT_F,W10,12.3658,13.6771,15.6149,16.325,2.3523,2.437,13.703,13.9065,50.0,1,1,normal,0
IC_5086,LOT_B,W04,10.9008,12.2741,14.3159,14.79,2.7082,2.7955,11.7345,11.9713,50.0,1,1,normal,0
IC_5069,LOT_D,W15,9.7184,10.7062,11.4047,12.5,2.6713,2.7658,11.6867,11.7444,50.0,1,1,normal,0
IC_1459,LOT_B,W07,5.9598,7.541,9.2823,10.2355,2.3015,2.4365,10.3706,10.6429,50.0,1,1,normal,0
IC_2173,LOT_E,W12,10.0254,11.4738,12.8079,14.1727,2.6281,2.7892,11.8371,12.0956,50.0,1,1,normal,0
IC_5189,LOT_B,W24,8.0806,9.2704,9.8176,10.2611,2.3459,2.442,11.2907,11.4566,50.0,1,1,normal,0
IC_5988,LOT_C,W22,11.7271,13.2881,13.9227,15.0551,2.024,2.1181,11.6718,11.8463,50.0,1,1,normal,0
IC_6839,LOT_A,W14,10.712,11.5077,12.597,12.9888,2.521,2.5856,11.9016,11.9735,50.0,1,1,normal,0
IC_6856,LOT_D,W16,11.0393,11.6901,12.6021,13.3178,2.5213,2.5712,11.5264,11.5521,50.0,1,1,normal,0
IC_2056,LOT_E,W01,37.538,39.3568,41.5879,43.8973,4.25,4.3704,16.1971,16.4773,50.0,1,1,latent_distribution_outlier,1
IC_4439,LOT_A,W16,10.0755,11.4366,12.7456,13.2884,2.3435,2.378,10.5621,10.8231,50.0,1,1,normal,0
IC_5796,LOT_F,W06,10.9268,12.6352,14.148,14.9383,2.1181,2.2166,13.0798,13.2609,50.0,1,1,normal,0
IC_1325,LOT_D,W16,9.7591,10.9335,12.661,13.2106,2.6146,2.6688,12.9331,13.0522,50.0,1,1,normal,0
IC_1953,LOT_B,W15,8.3979,10.1091,11.7233,13.203,2.6209,2.6941,11.6622,11.8823,50.0,1,1,normal,0
IC_4280,LOT_A,W14,12.2974,13.4961,13.462,13.7993,2.9222,3.0012,10.3777,10.4384,50.0,1,1,normal,0
IC_5377,LOT_B,W02,7.8313,8.5296,9.3789,9.869,2.427,2.4421,11.9692,12.0554,50.0,1,1,normal,0
IC_6041,LOT_B,W02,10.686,12.0922,13.7112,15.2116,2.2948,2.3763,10.9107,11.1497,50.0,1,1,normal,0
IC_6855,LOT_E,W21,12.2465,13.2291,13.6198,14.1175,2.3304,2.3722,13.1232,13.1297,50.0,1,1,normal,0
IC_1600,LOT_C,W06,11.3111,12.4764,13.757,14.1324,1.7732,1.832,13.0616,13.2444,50.0,1,1,normal,0
IC_1215,LOT_B,W03,8.7247,10.2662,11.4352,12.4542,2.9055,2.9429,11.2415,11.5193,50.0,1,1,normal,0
IC_5536,LOT_C,W15,11.0759,12.0689,12.4839,12.8195,1.9586,1.9394,10.6131,10.5987,50.0,1,1,normal,0
IC_4321,LOT_F,W16,8.3925,9.2997,10.9782,11.0504,2.0964,2.1843,13.695,13.7737,50.0,1,1,normal,0
IC_3497,LOT_E,W06,12.5447,13.8923,15.3512,15.8734,2.04,2.1283,13.5473,13.6938,50.0,1,1,normal,0
IC_5264,LOT_F,W07,10.0614,11.2797,12.5405,13.0151,2.1603,2.2269,13.3048,13.2261,50.0,1,1,normal,0
IC_1089,LOT_E,W14,36.0274,37.7616,41.118,42.8457,3.8278,3.915,16.3098,16.3683,50.0,1,1,latent_distribution_outlier,1
IC_2961,LOT_A,W13,10.7083,12.4548,14.038,14.7248,2.7142,2.8289,11.589,11.741,50.0,1,1,normal,0
IC_3580,LOT_E,W09,9.9378,10.703,11.7016,12.0624,2.4094,2.493,13.1674,13.1823,50.0,1,1,normal,0
IC_1885,LOT_F,W07,9.4823,10.7686,11.7042,12.4223,1.7173,1.7434,12.8628,12.9373,50.0,1,1,normal,0
IC_2393,LOT_F,W17,13.453,15.0609,16.7338,18.1149,1.8012,1.9009,13.2038,13.5191,50.0,1,1,normal,0
IC_5961,LOT_C,W22,12.4559,13.8531,14.6126,15.5692,2.1488,2.2664,12.8436,12.8914,50.0,1,1,normal,0
IC_6270,LOT_D,W04,11.1508,12.5899,14.1867,15.5355,2.475,2.5709,11.6456,11.8667,50.0,1,1,normal,0
IC_6951,LOT_E,W15,10.6489,11.9696,13.1174,14.7371,1.8853,1.9768,11.969,12.0857,50.0,1,1,normal,0
IC_6841,LOT_E,W05,7.1117,8.7105,10.4847,10.9707,1.7612,1.8713,11.8055,11.9927,50.0,1,1,normal,0
IC_3132,LOT_C,W16,13.5366,14.6191,15.8938,16.296,2.1975,2.2539,12.8165,12.8426,50.0,1,1,normal,0
IC_1108,LOT_B,W11,9.3559,10.4425,10.7177,10.4895,2.6224,2.7147,11.701,12.0371,50.0,1,1,normal,0
IC_2881,LOT_E,W06,9.9919,11.131,12.3503,13.1979,2.2211,2.2858,12.8881,13.1227,50.0,1,1,normal,0
IC_6109,LOT_F,W05,11.9583,13.1893,14.427,15.8748,2.3015,2.3486,14.2437,14.1979,50.0,1,1,normal,0
IC_4877,LOT_B,W05,10.1424,12.3146,13.0034,14.0727,2.7795,2.9115,10.9424,11.1672,50.0,1,1,normal,0
IC_2667,LOT_E,W14,10.8288,11.4837,12.4151,12.2264,2.4217,2.4589,12.2079,12.1216,50.0,1,1,normal,0
IC_2977,LOT_E,W03,10.6418,12.1472,13.1769,14.1772,2.0971,2.1545,13.0947,13.2355,50.0,1,1,normal,0
IC_1570,LOT_A,W17,7.4389,8.921,10.729,11.3785,2.3074,2.3934,11.802,11.8894,50.0,1,1,normal,0
IC_5985,LOT_B,W21,9.8102,11.2331,12.2884,12.7291,2.4791,2.5705,10.6734,10.7305,50.0,1,1,normal,0
IC_3061,LOT_B,W14,11.5161,12.9008,14.3582,15.687,2.781,2.8052,10.9299,11.1034,50.0,1,1,normal,0
IC_2683,LOT_B,W10,9.8006,10.5931,11.7431,12.5583,2.8071,2.8391,12.3433,12.4226,50.0,1,1,normal,0
IC_6626,LOT_E,W05,9.2044,10.8691,12.5274,13.6852,2.1065,2.2002,13.0819,13.254,50.0,1,1,normal,0
IC_3855,LOT_E,W11,7.6576,8.9171,10.6396,10.8745,1.9475,2.0196,12.7963,12.9145,50.0,1,1,normal,0
IC_2379,LOT_F,W07,8.7682,10.3868,11.9116,12.7134,2.084,2.2079,13.1908,13.407,50.0,1,1,normal,0
IC_2562,LOT_F,W02,8.5197,9.6379,11.076,11.834,2.1142,2.2054,13.0231,13.1277,50.0,1,1,normal,0
IC_2378,LOT_B,W01,10.5355,12.0417,13.0505,13.8267,2.6874,2.7723,10.9003,11.0506,50.0,1,1,normal,0
IC_3969,LOT_D,W15,11.5626,12.5798,13.109,14.6734,2.553,2.5533,13.4069,13.6207,50.0,1,1,normal,0
IC_4502,LOT_B,W17,8.0612,9.634,11.0261,12.2398,2.3905,2.5174,12.974,13.2282,50.0,1,1,normal,0
IC_4102,LOT_C,W22,11.4626,12.6932,14.355,14.4232,2.1936,2.2589,11.6659,11.5734,50.0,1,1,normal,0
IC_6605,LOT_F,W18,9.3199,10.9275,12.8023,13.7911,2.2682,2.3766,14.6088,14.7851,50.0,1,1,normal,0
IC_2661,LOT_D,W06,8.0528,9.3905,10.2135,10.4933,2.1621,2.2186,11.1823,11.5107,50.0,1,1,normal,0
IC_3549,LOT_E,W04,10.47,11.225,12.4073,13.5164,2.0819,2.1195,12.6208,12.6079,50.0,1,1,normal,0
IC_1548,LOT_A,W20,9.0095,10.4145,11.8167,12.999,2.7332,2.8028,10.9672,11.0709,50.0,1,1,normal,0
IC_2326,LOT_D,W09,10.0208,11.4232,12.8564,14.2244,2.5081,2.6446,11.8591,12.0894,50.0,1,1,normal,0
IC_5824,LOT_E,W14,11.9519,12.984,14.3153,14.778,2.9799,3.0714,14.0621,14.0903,50.0,1,1,normal,0
IC_3557,LOT_D,W01,10.4389,11.4975,12.2674,13.2764,2.6276,2.6869,11.7944,12.0712,50.0,1,1,normal,0
IC_4331,LOT_F,W16,11.0951,14.277,32.2804,54.9515,2.5003,2.6467,14.03,14.4635,50.0,1,1,early_drifter,1
IC_2504,LOT_A,W16,9.7145,10.6843,11.2145,12.1409,2.4552,2.4535,12.456,12.6176,50.0,1,1,normal,0
IC_5337,LOT_A,W23,10.4497,11.5267,13.0333,14.0181,2.6337,2.7029,11.1759,11.2415,50.0,1,1,normal,0
IC_6458,LOT_F,W21,8.8831,9.9289,10.8941,12.3387,1.698,1.7907,13.7864,13.9235,50.0,1,1,normal,0
IC_1223,LOT_F,W13,12.0373,13.3191,15.0892,16.2336,2.2413,2.296,15.8873,15.943,50.0,1,1,normal,0
IC_6806,LOT_E,W06,10.1991,11.37,12.2552,13.0764,2.2662,2.3512,13.1333,13.4616,50.0,1,1,normal,0
IC_4762,LOT_A,W10,11.9461,17.1368,46.0364,83.6993,1.9541,2.2598,11.9326,12.5284,50.0,1,1,early_drifter,1
IC_1358,LOT_B,W14,6.9997,8.0583,9.1965,10.6689,1.9346,2.0418,10.2178,10.428,50.0,1,1,normal,0
IC_2118,LOT_D,W10,8.5125,10.0893,10.6973,11.893,2.4074,2.5474,11.821,11.7761,50.0,1,1,normal,0
IC_5401,LOT_C,W06,11.9532,17.3501,46.2479,84.4211,1.9267,2.2671,11.4782,11.951,50.0,1,1,early_drifter,1
IC_3091,LOT_B,W06,8.27,9.7399,11.2417,12.6152,2.7628,2.8828,11.5952,11.8945,50.0,1,1,normal,0
IC_3878,LOT_E,W17,8.7201,10.4021,11.9761,13.4128,2.2667,2.3274,11.7099,12.0819,50.0,1,1,normal,0
IC_6258,LOT_A,W15,10.2803,11.7371,12.9665,13.7413,2.4049,2.4982,10.6969,11.0027,50.0,1,1,normal,0
IC_3836,LOT_A,W05,7.2743,8.2778,9.2897,10.4431,2.1714,2.2072,9.9651,10.1495,50.0,1,1,normal,0
IC_6242,LOT_F,W15,10.0908,11.234,12.1473,13.6759,2.1979,2.2992,13.4738,13.6473,50.0,1,1,normal,0
IC_6053,LOT_A,W13,8.4342,9.9546,11.5974,12.9334,2.9758,3.0491,11.6459,11.8353,50.0,1,1,normal,0
IC_4880,LOT_B,W02,7.814,9.0998,10.4901,11.8662,2.3547,2.4257,9.6368,9.8901,50.0,1,1,normal,0
IC_2275,LOT_C,W01,11.1513,12.567,14.1275,15.1426,2.6196,2.7006,11.7684,11.9495,50.0,1,1,normal,0
IC_6859,LOT_F,W23,10.3107,11.3704,12.6785,13.1551,1.8317,1.9094,14.4317,14.5326,50.0,1,1,normal,0
IC_1704,LOT_B,W03,10.5892,11.9015,12.8296,13.6332,2.7735,2.8218,12.9068,12.9868,50.0,1,1,normal,0
IC_3156,LOT_E,W20,11.2955,12.3067,13.5994,13.8512,2.0898,2.1247,12.7497,12.7819,50.0,1,1,normal,0
IC_1814,LOT_C,W04,11.199,12.5231,13.4069,14.0682,2.1116,2.2016,11.8944,12.0709,50.0,1,1,normal,0
IC_2831,LOT_F,W24,12.9231,13.9983,15.5688,16.1482,2.0454,2.1228,13.3506,13.5303,50.0,1,1,normal,0
IC_6624,LOT_C,W14,9.8375,14.4677,42.9377,80.9698,1.9737,2.2272,11.6837,12.2619,50.0,1,1,early_drifter,1
IC_5040,LOT_E,W01,8.1213,11.8272,31.8422,58.9162,2.0905,2.3724,12.4437,12.8223,50.0,1,1,early_drifter,1
IC_6659,LOT_C,W13,11.274,12.7627,14.704,14.992,2.3456,2.4723,11.7751,11.9025,50.0,1,1,normal,0
IC_6946,LOT_D,W11,15.1055,16.489,18.2103,19.7053,2.7995,2.8574,12.006,12.086,50.0,1,1,normal,0
IC_1853,LOT_E,W07,9.9381,11.5108,12.5444,13.2477,2.5778,2.6747,12.2581,12.4447,50.0,1,1,normal,0
IC_5903,LOT_D,W01,8.5881,9.7446,10.5144,10.9871,2.4242,2.5226,11.4862,11.698,50.0,1,1,normal,0
IC_4495,LOT_B,W20,5.5571,6.5578,7.9572,8.1543,1.7591,1.8532,9.8604,9.9621,50.0,1,1,normal,0
IC_4727,LOT_D,W23,10.0522,11.3862,13.2066,13.7629,2.3229,2.4536,11.7883,12.0094,50.0,1,1,normal,0
IC_5557,LOT_C,W02,12.7141,14.6024,16.0611,17.0223,1.9208,2.0602,12.4259,12.8287,50.0,1,1,normal,0
IC_1852,LOT_D,W08,9.538,11.1336,11.9805,13.3217,2.4796,2.5309,10.7283,10.6532,50.0,1,1,normal,0
IC_1571,LOT_C,W09,12.4471,15.9858,37.4038,64.522,2.1203,2.3803,12.2628,12.577,50.0,1,1,early_drifter,1
IC_4776,LOT_D,W02,9.5317,10.819,11.7636,12.8768,2.5442,2.6329,12.6911,12.9182,50.0,1,1,normal,0
IC_1374,LOT_C,W11,9.3973,10.6975,11.9938,13.0681,1.9166,2.0172,10.9949,11.2628,50.0,1,1,normal,0
IC_1298,LOT_E,W06,8.2813,9.2652,9.5604,10.5238,1.9087,2.0008,13.2702,13.2807,50.0,1,1,normal,0
IC_5200,LOT_C,W03,11.0643,12.2574,13.0159,13.5609,2.2187,2.3364,11.348,11.4287,50.0,1,1,normal,0
IC_1587,LOT_C,W15,11.9235,13.7531,15.291,16.3349,2.1974,2.3357,10.7829,11.0123,50.0,1,1,normal,0
IC_1111,LOT_F,W08,12.2947,13.2838,14.6947,14.8512,2.6292,2.7649,13.3929,13.5898,50.0,1,1,normal,0
IC_4273,LOT_E,W06,9.2239,10.1419,10.6697,11.069,2.2071,2.2328,13.0793,13.3604,50.0,1,1,normal,0
IC_1361,LOT_B,W21,7.7047,8.9982,9.8871,11.1063,2.1991,2.275,12.8832,13.2022,50.0,1,1,normal,0
IC_2452,LOT_A,W17,7.5357,9.3194,10.6785,12.0138,2.2242,2.3686,11.3282,11.5638,50.0,1,1,normal,0
IC_2205,LOT_E,W16,11.3645,11.949,12.7466,12.7337,2.4641,2.5722,12.4278,12.4614,50.0,1,1,normal,0
IC_2980,LOT_B,W12,8.7626,9.9616,11.2211,11.8507,2.4983,2.541,12.8645,12.8929,50.0,1,1,normal,0
IC_4209,LOT_F,W13,12.4533,14.0042,14.7777,15.7099,2.0598,2.1412,14.6799,14.6779,50.0,1,1,normal,0
IC_5188,LOT_E,W14,8.9722,10.3103,11.2557,13.0822,2.7184,2.7518,12.4661,12.5384,50.0,1,1,normal,0
IC_5052,LOT_E,W03,11.7418,12.3082,13.7059,14.7967,2.2459,2.3053,13.1705,13.1568,50.0,1,1,normal,0
IC_6380,LOT_F,W19,10.6172,11.8307,13.0824,13.5058,2.2476,2.3181,12.5645,12.9107,50.0,1,1,normal,0
IC_5042,LOT_D,W19,8.495,9.7352,11.6305,13.107,2.6333,2.6725,10.9436,11.138,50.0,1,1,normal,0
IC_4299,LOT_A,W20,6.9424,8.0166,9.2912,9.6496,2.3248,2.4204,9.7608,9.828,50.0,1,1,normal,0
IC_3165,LOT_A,W22,7.8175,8.7174,9.6804,10.0857,2.6095,2.6211,12.0298,12.1562,50.0,1,1,normal,0
IC_6064,LOT_B,W17,6.7467,7.8757,9.3646,9.9607,2.3067,2.3916,11.3732,11.4446,50.0,1,1,normal,0
IC_2723,LOT_E,W12,5.7996,6.2699,7.4203,8.467,1.9754,2.0164,12.0344,12.0281,50.0,1,1,normal,0
IC_4948,LOT_A,W17,10.969,12.5792,13.8578,15.3244,2.7712,2.8831,10.8369,11.0004,50.0,1,1,normal,0
IC_2693,LOT_B,W03,8.027,9.2571,10.3535,11.1056,2.3251,2.4071,12.0305,12.0078,50.0,1,1,normal,0
IC_1736,LOT_C,W05,13.9135,15.148,16.9991,17.7109,2.4081,2.4945,11.3356,11.4105,50.0,1,1,normal,0
IC_5141,LOT_B,W10,33.3172,34.9018,36.4957,37.688,4.3623,4.423,14.1975,14.2875,50.0,1,1,latent_distribution_outlier,1
IC_6061,LOT_B,W07,9.5202,10.5071,11.9995,12.6867,2.3045,2.3845,11.9008,12.2088,50.0,1,1,normal,0
IC_2140,LOT_B,W14,10.1291,11.5638,13.0187,13.9592,2.3186,2.3515,11.2796,11.5627,50.0,1,1,normal,0
IC_2836,LOT_E,W06,10.9934,11.8654,13.2526,13.8992,2.301,2.2851,12.2479,12.4606,50.0,1,1,normal,0
IC_5192,LOT_F,W13,37.4873,38.9991,38.8796,40.1319,4.1227,4.2367,16.8234,17.0457,50.0,1,1,latent_distribution_outlier,1
IC_3231,LOT_F,W07,9.2187,11.0477,12.104,12.6464,2.1417,2.2162,12.5713,12.8864,50.0,1,1,normal,0
IC_3489,LOT_D,W20,9.2161,14.9462,48.891,92.5654,2.6336,2.972,10.992,11.7691,50.0,1,1,early_drifter,1
IC_6994,LOT_E,W18,12.6247,13.8922,15.3281,16.205,2.4814,2.5683,12.7177,12.9348,50.0,1,1,normal,0
IC_3906,LOT_D,W02,8.9118,10.0835,11.0239,11.5439,2.7018,2.7654,12.2872,12.3799,50.0,1,1,normal,0
IC_5152,LOT_A,W21,12.059,13.0682,14.0291,15.0095,2.8766,2.9147,12.1627,12.3505,50.0,1,1,normal,0
